1:    0.642 0.358 1    
211:  0.186 0.814 1    
212:  0.347 0.653 1    
213:  0.359 0.641 1    
214:  0.408 0.592 1    
215:  0.310 0.690 1    
216:  0.332 0.668 1    
217:  0.423 0.577 1    
218:  0.515 0.485 1    
219:  0.121 0.879 1    
220:  0.518 0.482 1    
221:  0.447 0.553 1    
222:  0.670 0.330 1    
223:  0.403 0.597 1    
224:  0.248 0.752 1    
225:  0.688 0.312 1    
226:  0.420 0.580 1    
227:  0.176 0.824 1    
228:  0.192 0.808 1    
229:  0.360 0.640 1    
230:  0.343 0.657 1    
231:  0.235 0.765 1    
232:  0.140 0.860 1    
233:  0.352 0.648 1    
234:  0.352 0.648 1    
235:  0.287 0.713 1    
236:  0.325 0.675 1    
237:  0.469 0.531 1    
238:  0.420 0.580 1    
239:  0.333 0.667 1    
240:  0.622 0.378 1    
241:  0.229 0.771 1    
242:  0.411 0.589 1    
243:  0.301 0.699 1    
244:  0.171 0.829 1    
245:  0.436 0.564 1    
246:  0.278 0.722 1    
247:  0.490 0.510 1    
248:  0.329 0.671 1    
249:  0.255 0.745 1    
250:  0.363 0.637 1    
251:  0.259 0.741 1    
252:  0.485 0.515 1    
253:  0.295 0.705 1    
254:  0.215 0.785 1    
255:  0.283 0.717 1    
256:  0.230 0.770 1    
257:  0.366 0.634 1    
258:  0.141 0.859 1    
259:  0.192 0.808 1    
260:  0.339 0.661 1    
261:  0.246 0.754 1    
262:  0.213 0.787 1    
263:  0.507 0.493 1    
264:  0.442 0.558 1    
265:  0.398 0.602 1    
266:  0.351 0.649 1    
267:  0.485 0.515 1    
268:  0.620 0.380 1    
269:  0.513 0.487 1    
270:  0.261 0.739 1    
271:  0.547 0.453 1    
272:  0.489 0.511 1    
273:  0.406 0.594 1    
274:  0.420 0.580 1    
275:  0.334 0.666 1    
276:  0.486 0.514 1    
277:  0.296 0.704 1    
278:  0.664 0.336 1    
279:  0.510 0.490 1    
280:  0.212 0.788 1    
281:  0.190 0.810 1    
282:  0.551 0.449 1    
283:  0.624 0.376 1    
284:  0.416 0.584 1    
285:  0.487 0.513 1    
286:  0.269 0.731 1    
287:  0.348 0.652 1    
288:  0.397 0.603 1    
289:  0.223 0.777 1    
290:  0.311 0.689 1    
291:  0.354 0.646 1    
292:  0.452 0.548 1    
293:  0.309 0.691 1    
294:  0.622 0.378 1    
295:  0.380 0.620 1    
296:  0.507 0.493 1    
297:  0.540 0.460 1    
298:  0.229 0.771 1    
299:  0.508 0.492 1    
300:  0.414 0.586 1    
301:  0.295 0.705 1    
302:  0.201 0.799 1    
303:  0.424 0.576 1    
304:  0.208 0.792 1    
305:  0.320 0.680 1    
306:  0.255 0.745 1    
307:  0.519 0.481 1    
308:  0.318 0.682 1    
309:  0.498 0.502 1    
310:  0.648 0.352 1    
311:  0.375 0.625 1    
312:  0.521 0.479 1    
313:  0.157 0.843 1    
314:  0.629 0.371 1    
315:  0.300 0.700 1    
316:  0.547 0.453 1    
317:  0.386 0.614 1    
318:  0.364 0.636 1    
319:  0.620 0.380 1    
320:  0.673 0.327 1    
321:  0.213 0.787 1    
322:  0.354 0.646 1    
323:  0.309 0.691 1    
324:  0.226 0.774 1    
325:  0.446 0.554 1    
326:  0.184 0.816 1    
327:  0.187 0.813 1    
328:  0.417 0.583 1    
329:  0.442 0.558 1    
330:  0.225 0.775 1    
331:  0.296 0.704 1    
332:  0.215 0.785 1    
333:  0.274 0.726 1    
334:  0.320 0.680 1    
335:  0.396 0.604 1    
336:  0.551 0.449 1    
337:  0.639 0.361 1    
338:  0.722 0.278 1    
339:  0.622 0.378 1    
340:  0.730 0.270 1    
341:  0.246 0.754 1    
342:  0.584 0.416 1    
343:  0.619 0.381 1    
344:  0.623 0.377 1    
345:  0.682 0.318 1    
346:  0.702 0.298 1    
347:  0.542 0.458 1    
348:  0.675 0.325 1    
349:  0.686 0.314 1    
350:  0.684 0.316 1    
351:  0.781 0.219 1    
352:  0.226 0.774 1    
353:  0.701 0.299 1    
354:  0.636 0.364 1    
355:  0.661 0.339 1    
356:  0.354 0.646 1    
357:  0.526 0.474 1    
358:  0.372 0.628 1    
359:  0.414 0.586 1    
360:  0.631 0.369 1    
361:  0.632 0.368 1    
362:  0.239 0.761 1    
363:  0.195 0.805 1    
364:  0.205 0.795 1    
365:  0.297 0.703 1    
366:  0.171 0.829 1    
367:  0.412 0.588 1    
368:  0.321 0.679 1    
369:  0.173 0.827 1    
370:  0.530 0.470 1    
371:  0.503 0.497 1    
372:  0.429 0.571 1    
373:  0.364 0.636 1    
374:  0.601 0.399 1    
375:  0.409 0.591 1    
376:  0.357 0.643 1    
377:  0.306 0.694 1    
378:  0.351 0.649 1    
379:  0.319 0.681 1    
380:  0.282 0.718 1    
381:  0.345 0.655 1    
382:  0.407 0.593 1    
383:  0.413 0.587 1    
384:  0.367 0.633 1    
385:  0.114 0.886 1    
386:  0.274 0.726 1    
387:  0.222 0.778 1    
388:  0.379 0.621 1    
389:  0.294 0.706 1    
390:  0.270 0.730 1    
391:  0.233 0.767 1    
392:  0.266 0.734 1    
393:  0.321 0.679 1    
394:  0.215 0.785 1    
395:  0.169 0.831 1    
396:  0.206 0.794 1    
397:  0.209 0.791 1    
398:  0.661 0.339 1    
399:  0.289 0.711 1    
400:  0.488 0.512 1    
401:  0.265 0.735 1    
402:  0.302 0.698 1    
403:  0.243 0.757 1    
404:  0.402 0.598 1    
405:  0.411 0.589 1    
406:  0.564 0.436 1    
407:  0.345 0.655 1    
408:  0.268 0.732 1    
409:  0.373 0.627 1    
410:  0.280 0.720 1    
411:  0.441 0.559 1    
412:  0.334 0.666 1    
413:  0.190 0.810 1    
414:  0.309 0.691 1    
415:  0.352 0.648 1    
416:  0.236 0.764 1    
417:  0.452 0.548 1    
418:  0.244 0.756 1    
419:  0.425 0.575 1    
420:  0.363 0.637 1    
421:  0.419 0.581 1    
422:  0.712 0.288 1    
423:  0.267 0.733 1    
424:  0.336 0.664 1    
425:  0.201 0.799 1    
426:  0.479 0.521 1    
427:  0.172 0.828 1    
428:  0.204 0.796 1    
429:  0.316 0.684 1    
430:  0.738 0.262 1    
431:  0.233 0.767 1    
432:  0.280 0.720 1    
433:  0.493 0.507 1    
434:  0.277 0.723 1    
435:  0.353 0.647 1    
436:  0.333 0.667 1    
437:  0.673 0.327 1    
438:  0.473 0.527 1    
439:  0.398 0.602 1    
440:  0.258 0.742 1    
441:  0.528 0.472 1    
442:  0.629 0.371 1    
443:  0.512 0.488 1    
444:  0.406 0.594 1    
445:  0.268 0.732 1    
446:  0.335 0.665 1    
447:  0.315 0.685 1    
448:  0.640 0.360 1    
449:  0.281 0.719 1    
450:  0.629 0.371 1    
451:  0.288 0.712 1    
452:  0.399 0.601 1    
453:  0.350 0.650 1    
454:  0.434 0.566 1    
455:  0.213 0.787 1    
456:  0.329 0.671 1    
457:  0.201 0.799 1    
458:  0.445 0.555 1    
459:  0.503 0.497 1    
460:  0.504 0.496 1    
461:  0.581 0.419 1    
462:  0.247 0.753 1    
463:  0.527 0.473 1    
464:  0.362 0.638 1    
465:  0.566 0.434 1    
466:  0.676 0.324 1    
467:  0.379 0.621 1    
468:  0.308 0.692 1    
469:  0.208 0.792 1    
470:  0.407 0.593 1    
471:  0.149 0.851 1    
472:  0.378 0.622 1    
473:  0.406 0.594 1    
474:  0.217 0.783 1    
475:  0.154 0.846 1    
476:  0.197 0.803 1    
477:  0.529 0.471 1    
478:  0.617 0.383 1    
479:  0.380 0.620 1    
480:  0.232 0.768 1    
481:  0.332 0.668 1    
482:  0.218 0.782 1    
483:  0.359 0.641 1    
484:  0.321 0.679 1    
485:  0.825 0.175 1    
486:  0.319 0.681 1    
487:  0.233 0.767 1    
488:  0.432 0.568 1    
489:  0.361 0.639 1    
490:  0.416 0.584 1    
491:  0.212 0.788 1    
492:  0.284 0.716 1    
493:  0.141 0.859 1    
494:  0.219 0.781 1    
495:  0.396 0.604 1    
496:  0.486 0.514 1    
497:  0.303 0.697 1    
498:  0.346 0.654 1    
499:  0.173 0.827 1    
500:  0.207 0.793 1    
501:  0.342 0.658 1    
502:  0.544 0.456 1    
503:  0.182 0.818 1    
504:  0.311 0.689 1    
505:  0.502 0.498 1    
506:  0.463 0.537 1    
507:  0.617 0.383 1    
508:  0.231 0.769 1    
509:  0.144 0.856 1    
510:  0.287 0.713 1    
511:  0.374 0.626 1    
512:  0.269 0.731 1    
513:  0.306 0.694 1    
514:  0.406 0.594 1    
515:  0.236 0.764 1    
516:  0.338 0.662 1    
517:  0.307 0.693 1    
518:  0.655 0.345 1    
519:  0.543 0.457 1    
520:  0.340 0.660 1    
521:  0.309 0.691 1    
522:  0.520 0.480 1    
523:  0.382 0.618 1    
524:  0.137 0.863 1    
525:  0.205 0.795 1    
526:  0.499 0.501 1    
527:  0.325 0.675 1    
528:  0.192 0.808 1    
529:  0.539 0.461 1    
530:  0.530 0.470 1    
531:  0.284 0.716 1    
532:  0.584 0.416 1    
533:  0.380 0.620 1    
534:  0.451 0.549 1    
535:  0.330 0.670 1    
536:  0.340 0.660 1    
537:  0.518 0.482 1    
538:  0.147 0.853 1    
539:  0.315 0.685 1    
540:  0.238 0.762 1    
541:  0.342 0.658 1    
542:  0.390 0.610 1    
543:  0.127 0.873 1    
544:  0.624 0.376 1    
545:  0.583 0.417 1    
546:  0.314 0.686 1    
547:  0.249 0.751 1    
548:  0.260 0.740 1    
549:  0.471 0.529 1    
550:  0.144 0.856 1    
551:  0.306 0.694 1    
552:  0.113 0.887 1    
553:  0.369 0.631 1    
554:  0.494 0.506 1    
555:  0.360 0.640 1    
556:  0.449 0.551 1    
557:  0.294 0.706 1    
558:  0.220 0.780 1    
559:  0.448 0.552 1    
560:  0.362 0.638 1    
561:  0.369 0.631 1    
562:  0.258 0.742 1    
563:  0.204 0.796 1    
564:  0.542 0.458 1    
565:  0.308 0.692 1    
566:  0.469 0.531 1    
567:  0.362 0.638 1    
568:  0.526 0.474 1    
569:  0.177 0.823 1    
570:  0.223 0.777 1    
571:  0.325 0.675 1    
572:  0.247 0.753 1    
573:  0.633 0.367 1    
574:  0.518 0.482 1    
575:  0.358 0.642 1    
576:  0.414 0.586 1    
577:  0.533 0.467 1    
578:  0.612 0.388 1    
579:  0.358 0.642 1    
580:  0.275 0.725 1    
581:  0.135 0.865 1    
582:  0.589 0.411 1    
583:  0.743 0.257 1    
584:  0.403 0.597 1    
585:  0.587 0.413 1    
586:  0.388 0.612 1    
587:  0.248 0.752 1    
588:  0.405 0.595 1    
589:  0.351 0.649 1    
590:  0.485 0.515 1    
591:  0.274 0.726 1    
592:  0.326 0.674 1    
593:  0.295 0.705 1    
594:  0.383 0.617 1    
595:  0.576 0.424 1    
596:  0.380 0.620 1    
597:  0.480 0.520 1    
598:  0.203 0.797 1    
599:  0.552 0.448 1    
600:  0.610 0.390 1    
601:  0.665 0.335 1    
602:  0.592 0.408 1    
603:  0.379 0.621 1    
604:  0.311 0.689 1    
605:  0.291 0.709 1    
606:  0.442 0.558 1    
607:  0.352 0.648 1    
608:  0.292 0.708 1    
609:  0.321 0.679 1    
610:  0.416 0.584 1    
611:  0.196 0.804 1    
612:  0.399 0.601 1    
613:  0.447 0.553 1    
614:  0.183 0.817 1    
615:  0.334 0.666 1    
616:  0.341 0.659 1    
617:  0.287 0.713 1    
618:  0.318 0.682 1    
619:  0.493 0.507 1    
620:  0.320 0.680 1    
621:  0.426 0.574 1    
622:  0.504 0.496 1    
623:  0.073 0.927 1    
624:  0.375 0.625 1    
625:  0.222 0.778 1    
626:  0.352 0.648 1    
627:  0.384 0.616 1    
628:  0.238 0.762 1    
629:  0.516 0.484 1    
630:  0.178 0.822 1    
631:  0.276 0.724 1    
632:  0.437 0.563 1    
633:  0.488 0.512 1    
634:  0.399 0.601 1    
635:  0.239 0.761 1    
636:  0.563 0.437 1    
637:  0.310 0.690 1    
638:  0.481 0.519 1    
639:  0.266 0.734 1    
640:  0.297 0.703 1    
641:  0.299 0.701 1    
642:  0.225 0.775 1    
643:  0.434 0.566 1    
644:  0.572 0.428 1    
645:  0.398 0.602 1    
646:  0.479 0.521 1    
647:  0.191 0.809 1    
648:  0.590 0.410 1    
649:  0.400 0.600 1    
650:  0.253 0.747 1    
651:  0.510 0.490 1    
652:  0.426 0.574 1    
653:  0.318 0.682 1    
654:  0.260 0.740 1    
655:  0.479 0.521 1    
656:  0.343 0.657 1    
657:  0.336 0.664 1    
658:  0.479 0.521 1    
659:  0.332 0.668 1    
660:  0.489 0.511 1    
661:  0.354 0.646 1    
662:  0.678 0.322 1    
663:  0.324 0.676 1    
664:  0.291 0.709 1    
665:  0.635 0.365 1    
666:  0.204 0.796 1    
667:  0.296 0.704 1    
668:  0.520 0.480 1    
669:  0.218 0.782 1    
670:  0.372 0.628 1    
671:  0.448 0.552 1    
672:  0.310 0.690 1    
673:  0.171 0.829 1    
674:  0.670 0.330 1    
675:  0.499 0.501 1    
676:  0.454 0.546 1    
677:  0.188 0.812 1    
678:  0.168 0.832 1    
679:  0.231 0.769 1    
680:  0.559 0.441 1    
681:  0.297 0.703 1    
682:  0.431 0.569 1    
683:  0.639 0.361 1    
684:  0.329 0.671 1    
685:  0.638 0.362 1    
686:  0.401 0.599 1    
687:  0.260 0.740 1    
688:  0.208 0.792 1    
689:  0.416 0.584 1    
690:  0.350 0.650 1    
691:  0.728 0.272 1    
692:  0.429 0.571 1    
693:  0.180 0.820 1    
694:  0.254 0.746 1    
695:  0.192 0.808 1    
696:  0.396 0.604 1    
697:  0.444 0.556 1    
698:  0.322 0.678 1    
699:  0.313 0.687 1    
700:  0.394 0.606 1    
701:  0.376 0.624 1    
702:  0.408 0.592 1    
703:  0.286 0.714 1    
704:  0.381 0.619 1    
705:  0.461 0.539 1    
706:  0.194 0.806 1    
707:  0.530 0.470 1    
708:  0.410 0.590 1    
709:  0.460 0.540 1    
710:  0.574 0.426 1    
711:  0.368 0.632 1    
712:  0.246 0.754 1    
713:  0.354 0.646 1    
714:  0.535 0.465 1    
715:  0.623 0.377 1    
716:  0.388 0.612 1    
717:  0.553 0.447 1    
718:  0.483 0.517 1    
719:  0.371 0.629 1    
720:  0.603 0.397 1    
721:  0.435 0.565 1    
722:  0.384 0.616 1    
723:  0.349 0.651 1    
724:  0.332 0.668 1    
725:  0.234 0.766 1    
726:  0.527 0.473 1    
727:  0.258 0.742 1    
728:  0.300 0.700 1    
729:  0.361 0.639 1    
730:  0.252 0.748 1    
731:  0.308 0.692 1    
732:  0.370 0.630 1    
733:  0.411 0.589 1    
734:  0.327 0.673 1    
735:  0.334 0.666 1    
736:  0.226 0.774 1    
737:  0.554 0.446 1    
738:  0.298 0.702 1    
739:  0.429 0.571 1    
740:  0.450 0.550 1    
741:  0.294 0.706 1    
742:  0.776 0.224 1    
743:  0.740 0.260 1    
744:  0.805 0.195 1    
745:  0.817 0.183 1    
746:  0.877 0.123 1    
747:  0.590 0.410 1    
748:  0.681 0.319 1    
749:  0.864 0.136 1    
750:  0.833 0.167 1    
751:  0.877 0.123 1    
752:  0.847 0.153 1    
753:  0.849 0.151 1    
754:  0.887 0.113 1    
755:  0.571 0.429 1    
756:  0.412 0.588 1    
757:  0.498 0.502 1    
758:  0.470 0.530 1    
759:  0.506 0.494 1    
760:  0.588 0.412 1    
761:  0.482 0.518 1    
762:  0.823 0.177 1    
763:  0.533 0.467 1    
764:  0.276 0.724 1    
765:  0.906 0.094 1    
766:  0.226 0.774 1    
767:  0.381 0.619 1    
768:  0.384 0.616 1    
769:  0.440 0.560 1    
770:  0.529 0.471 1    
771:  0.269 0.731 1    
772:  0.312 0.688 1    
773:  0.383 0.617 1    
774:  0.359 0.641 1    
775:  0.905 0.095 1    
776:  0.864 0.136 1    
777:  0.912 0.088 1    
778:  0.535 0.465 1    
779:  0.883 0.117 1    
780:  0.843 0.157 1    
781:  0.867 0.133 1    
782:  0.914 0.086 1    
783:  0.863 0.137 1    
784:  0.912 0.088 1    
785:  0.890 0.110 1    
786:  0.850 0.150 1    
787:  0.887 0.113 1    
788:  0.882 0.118 1    
789:  0.897 0.103 1    
790:  0.904 0.096 1    
791:  0.854 0.146 1    
792:  0.926 0.074 1    
793:  0.820 0.180 1    
794:  0.817 0.183 1    
795:  0.912 0.088 1    
796:  0.862 0.138 1    
797:  0.885 0.115 1    
798:  0.904 0.096 1    
799:  0.904 0.096 1    
800:  0.855 0.145 1    
801:  0.838 0.162 1    
802:  0.923 0.077 1    
803:  0.847 0.153 1    
804:  0.794 0.206 1    
805:  0.884 0.116 1    
806:  0.905 0.095 1    
807:  0.874 0.126 1    
808:  0.826 0.174 1    
809:  0.842 0.158 1    
810:  0.914 0.086 1    
811:  0.921 0.079 1    
812:  0.919 0.081 1    
813:  0.770 0.230 1    
814:  0.906 0.094 1    
815:  0.766 0.234 1    
816:  0.913 0.087 1    
817:  0.891 0.109 1    
818:  0.792 0.208 1    
819:  0.903 0.097 1    
820:  0.918 0.082 1    
821:  0.902 0.098 1    
822:  0.902 0.098 1    
823:  0.874 0.126 1    
824:  0.861 0.139 1    
825:  0.796 0.204 1    
826:  0.911 0.089 1    
827:  0.906 0.094 1    
828:  0.916 0.084 1    
829:  0.918 0.082 1    
830:  0.913 0.087 1    
831:  0.861 0.139 1    
832:  0.873 0.127 1    
833:  0.900 0.100 1    
834:  0.873 0.127 1    
835:  0.914 0.086 1    
836:  0.871 0.129 1    
837:  0.859 0.141 1    
838:  0.750 0.250 1    
839:  0.852 0.148 1    
840:  0.911 0.089 1    
841:  0.369 0.631 1    
842:  0.835 0.165 1    
843:  0.901 0.099 1    
844:  0.907 0.093 1    
845:  0.905 0.095 1    
846:  0.855 0.145 1    
847:  0.902 0.098 1    
848:  0.913 0.087 1    
849:  0.432 0.568 1    
850:  0.664 0.336 1    
851:  0.435 0.565 1    
852:  0.568 0.432 1    
853:  0.315 0.685 1    
854:  0.644 0.356 1    
855:  0.441 0.559 1    
856:  0.310 0.690 1    
857:  0.862 0.138 1    
858:  0.614 0.386 1    
859:  0.847 0.153 1    
860:  0.324 0.676 1    
861:  0.735 0.265 1    
862:  0.342 0.658 1    
863:  0.500 0.500 1    
864:  0.897 0.103 1    
865:  0.470 0.530 1    
866:  0.709 0.291 1    
867:  0.434 0.566 1    
868:  0.245 0.755 1    
869:  0.303 0.697 1    
870:  0.904 0.096 1    
871:  0.339 0.661 1    
872:  0.524 0.476 1    
873:  0.433 0.567 1    
874:  0.703 0.297 1    
875:  0.461 0.539 1    
876:  0.504 0.496 1    
877:  0.480 0.520 1    
878:  0.338 0.662 1    
879:  0.583 0.417 1    
880:  0.404 0.596 1    
881:  0.912 0.088 1    
882:  0.614 0.386 1    
883:  0.724 0.276 1    
884:  0.483 0.517 1    
885:  0.423 0.577 1    
886:  0.299 0.701 1    
887:  0.670 0.330 1    
888:  0.397 0.603 1    
889:  0.443 0.557 1    
890:  0.309 0.691 1    
891:  0.169 0.831 1    
892:  0.917 0.083 1    
893:  0.761 0.239 1    
           
           
1:    0.638 0.362 1    
2:    0.832 0.168 1    
3:    0.633 0.367 1    
4:    0.792 0.208 1    
5:    0.597 0.403 1    
6:    0.640 0.360 1    
7:    0.830 0.170 1    
8:    0.762 0.238 1    
9:    0.680 0.320 1    
10:   0.479 0.521 1    
11:   0.739 0.261 1    
12:   0.877 0.123 1    
13:   0.785 0.215 1    
14:   0.761 0.239 1    
15:   0.499 0.501 1    
16:   0.790 0.210 1    
17:   0.487 0.513 1    
18:   0.581 0.419 1    
19:   0.571 0.429 1    
20:   0.384 0.616 1    
21:   0.416 0.584 1    
22:   0.813 0.187 1    
23:   0.634 0.366 1    
24:   0.445 0.555 1    
25:   0.456 0.544 1    
26:   0.836 0.164 1    
27:   0.705 0.295 1    
28:   0.258 0.742 1    
29:   0.546 0.454 1    
30:   0.907 0.093 1    
31:   0.715 0.285 1    
32:   0.846 0.154 1    
33:   0.742 0.258 1    
34:   0.522 0.478 1    
35:   0.751 0.249 1    
36:   0.820 0.180 1    
37:   0.461 0.539 1    
38:   0.609 0.391 1    
39:   0.446 0.554 1    
40:   0.642 0.358 1    
41:   0.649 0.351 1    
42:   0.592 0.408 1    
43:   0.612 0.388 1    
44:   0.597 0.403 1    
45:   0.859 0.141 1    
46:   0.718 0.282 1    
47:   0.519 0.481 1    
48:   0.565 0.435 1    
49:   0.482 0.518 1    
50:   0.731 0.269 1    
51:   0.813 0.187 1    
52:   0.857 0.143 1    
53:   0.771 0.229 1    
54:   0.362 0.638 1    
55:   0.550 0.450 1    
56:   0.618 0.382 1    
57:   0.744 0.256 1    
58:   0.664 0.336 1    
59:   0.844 0.156 1    
60:   0.658 0.342 1    
61:   0.454 0.546 1    
62:   0.788 0.212 1    
63:   0.621 0.379 1    
64:   0.819 0.181 1    
65:   0.727 0.273 1    
66:   0.738 0.262 1    
67:   0.398 0.602 1    
68:   0.453 0.547 1    
69:   0.360 0.640 1    
70:   0.645 0.355 1    
71:   0.491 0.509 1    
72:   0.750 0.250 1    
73:   0.577 0.423 1    
74:   0.745 0.255 1    
75:   0.708 0.292 1    
76:   0.723 0.277 1    
77:   0.148 0.852 1    
78:   0.259 0.741 1    
79:   0.138 0.862 1    
80:   0.415 0.585 1    
81:   0.236 0.764 1    
82:   0.187 0.813 1    
83:   0.205 0.795 1    
84:   0.315 0.685 1    
85:   0.220 0.780 1    
86:   0.399 0.601 1    
87:   0.284 0.716 1    
88:   0.115 0.885 1    
89:   0.253 0.747 1    
90:   0.392 0.608 1    
91:   0.175 0.825 1    
92:   0.141 0.859 1    
93:   0.213 0.787 1    
94:   0.166 0.834 1    
95:   0.255 0.745 1    
96:   0.225 0.775 1    
97:   0.220 0.780 1    
98:   0.380 0.620 1    
99:   0.268 0.732 1    
100:  0.286 0.714 1    
101:  0.314 0.686 1    
102:  0.192 0.808 1    
103:  0.716 0.284 1    
104:  0.832 0.168 1    
105:  0.678 0.322 1    
106:  0.621 0.379 1    
107:  0.767 0.233 1    
108:  0.536 0.464 1    
109:  0.546 0.454 1    
110:  0.711 0.289 1    
111:  0.800 0.200 1    
112:  0.773 0.227 1    
113:  0.702 0.298 1    
114:  0.744 0.256 1    
115:  0.601 0.399 1    
116:  0.841 0.159 1    
117:  0.807 0.193 1    
118:  0.741 0.259 1    
119:  0.830 0.170 1    
120:  0.811 0.189 1    
121:  0.578 0.422 1    
122:  0.629 0.371 1    
123:  0.615 0.385 1    
124:  0.621 0.379 1    
125:  0.822 0.178 1    
126:  0.616 0.384 1    
127:  0.706 0.294 1    
128:  0.615 0.385 1    
129:  0.668 0.332 1    
130:  0.669 0.331 1    
131:  0.730 0.270 1    
132:  0.891 0.109 1    
133:  0.756 0.244 1    
134:  0.710 0.290 1    
135:  0.479 0.521 1    
136:  0.576 0.424 1    
137:  0.697 0.303 1    
138:  0.752 0.248 1    
139:  0.732 0.268 1    
140:  0.510 0.490 1    
141:  0.788 0.212 1    
142:  0.791 0.209 1    
143:  0.751 0.249 1    
144:  0.775 0.225 1    
145:  0.409 0.591 1    
146:  0.618 0.382 1    
147:  0.602 0.398 1    
148:  0.643 0.357 1    
149:  0.535 0.465 1    
150:  0.495 0.505 1    
151:  0.737 0.263 1    
152:  0.152 0.848 1    
153:  0.463 0.537 1    
154:  0.373 0.627 1    
155:  0.683 0.317 1    
156:  0.462 0.538 1    
157:  0.740 0.260 1    
158:  0.799 0.201 1    
159:  0.400 0.600 1    
160:  0.651 0.349 1    
161:  0.502 0.498 1    
162:  0.750 0.250 1    
163:  0.859 0.141 1    
164:  0.810 0.190 1    
165:  0.615 0.385 1    
166:  0.696 0.304 1    
167:  0.714 0.286 1    
168:  0.644 0.356 1    
169:  0.857 0.143 1    
170:  0.688 0.312 1    
171:  0.575 0.425 1    
172:  0.763 0.237 1    
173:  0.655 0.345 1    
174:  0.471 0.529 1    
175:  0.687 0.313 1    
176:  0.654 0.346 1    
177:  0.845 0.155 1    
178:  0.669 0.331 1    
179:  0.480 0.520 1    
180:  0.824 0.176 1    
181:  0.601 0.399 1    
182:  0.611 0.389 1    
183:  0.468 0.532 1    
184:  0.664 0.336 1    
185:  0.724 0.276 1    
186:  0.879 0.121 1    
187:  0.576 0.424 1    
188:  0.655 0.345 1    
189:  0.695 0.305 1    
190:  0.637 0.363 1    
191:  0.417 0.583 1    
192:  0.523 0.477 1    
193:  0.734 0.266 1    
194:  0.695 0.305 1    
195:  0.626 0.374 1    
196:  0.552 0.448 1    
197:  0.770 0.230 1    
198:  0.700 0.300 1    
199:  0.719 0.281 1    
200:  0.727 0.273 1    
201:  0.500 0.500 1    
202:  0.754 0.246 1    
203:  0.669 0.331 1    
204:  0.724 0.276 1    
205:  0.563 0.437 1    
206:  0.598 0.402 1    
207:  0.804 0.196 1    
208:  0.809 0.191 1    
209:  0.613 0.387 1    
210:  0.790 0.210 1    
211:  0.819 0.181 1    
212:  0.655 0.345 1    
213:  0.647 0.353 1    
214:  0.595 0.405 1    
215:  0.692 0.308 1    
216:  0.676 0.324 1    
217:  0.578 0.422 1    
218:  0.489 0.511 1    
219:  0.883 0.117 1    
220:  0.483 0.517 1    
221:  0.558 0.442 1    
222:  0.325 0.675 1    
223:  0.598 0.402 1    
224:  0.758 0.242 1    
225:  0.311 0.689 1    
226:  0.585 0.415 1    
227:  0.829 0.171 1    
228:  0.813 0.187 1    
229:  0.645 0.355 1    
230:  0.667 0.333 1    
231:  0.767 0.233 1    
232:  0.865 0.135 1    
233:  0.647 0.353 1    
234:  0.647 0.353 1    
235:  0.714 0.286 1    
236:  0.684 0.316 1    
237:  0.528 0.472 1    
238:  0.583 0.417 1    
239:  0.671 0.329 1    
240:  0.371 0.629 1    
241:  0.777 0.223 1    
242:  0.593 0.407 1    
243:  0.706 0.294 1    
244:  0.833 0.167 1    
245:  0.564 0.436 1    
246:  0.724 0.276 1    
247:  0.511 0.489 1    
248:  0.670 0.330 1    
249:  0.751 0.249 1    
250:  0.636 0.364 1    
251:  0.747 0.253 1    
252:  0.519 0.481 1    
253:  0.711 0.289 1    
254:  0.791 0.209 1    
255:  0.721 0.279 1    
256:  0.780 0.220 1    
257:  0.632 0.368 1    
258:  0.864 0.136 1    
259:  0.813 0.187 1    
260:  0.663 0.337 1    
261:  0.757 0.243 1    
262:  0.794 0.206 1    
263:  0.495 0.505 1    
264:  0.560 0.440 1    
265:  0.607 0.393 1    
266:  0.648 0.352 1    
267:  0.514 0.486 1    
268:  0.377 0.623 1    
269:  0.483 0.517 1    
270:  0.742 0.258 1    
271:  0.449 0.551 1    
272:  0.510 0.490 1    
273:  0.598 0.402 1    
274:  0.577 0.423 1    
275:  0.662 0.338 1    
276:  0.509 0.491 1    
277:  0.704 0.296 1    
278:  0.337 0.663 1    
279:  0.492 0.508 1    
280:  0.794 0.206 1    
281:  0.816 0.184 1    
282:  0.452 0.548 1    
283:  0.377 0.623 1    
284:  0.587 0.413 1    
285:  0.517 0.483 1    
286:  0.735 0.265 1    
287:  0.655 0.345 1    
288:  0.603 0.397 1    
289:  0.780 0.220 1    
290:  0.695 0.305 1    
291:  0.649 0.351 1    
292:  0.546 0.454 1    
293:  0.692 0.308 1    
294:  0.379 0.621 1    
295:  0.623 0.377 1    
296:  0.495 0.505 1    
297:  0.466 0.534 1    
298:  0.775 0.225 1    
299:  0.493 0.507 1    
300:  0.588 0.412 1    
301:  0.713 0.287 1    
302:  0.806 0.194 1    
303:  0.582 0.418 1    
304:  0.795 0.205 1    
305:  0.690 0.310 1    
306:  0.755 0.245 1    
307:  0.482 0.518 1    
308:  0.686 0.314 1    
309:  0.501 0.499 1    
310:  0.354 0.646 1    
311:  0.630 0.370 1    
312:  0.474 0.526 1    
313:  0.847 0.153 1    
314:  0.366 0.634 1    
315:  0.700 0.300 1    
