1:    0.958 0.042 1    
29:   0.114 0.886 1    
30:   0.425 0.575 1    
31:   0.751 0.249 1    
32:   0.426 0.574 1    
33:   0.462 0.538 1    
34:   0.633 0.367 1    
35:   0.630 0.370 1    
36:   0.056 0.944 1    
37:   0.812 0.188 1    
38:   0.083 0.917 1    
39:   0.628 0.372 1    
40:   0.920 0.080 1    
41:   0.169 0.831 1    
42:   0.688 0.312 1    
43:   0.070 0.930 1    
44:   0.111 0.889 1    
45:   0.891 0.109 1    
46:   0.157 0.843 1    
47:   0.862 0.138 1    
48:   0.091 0.909 1    
49:   0.464 0.536 1    
50:   0.810 0.190 1    
51:   0.642 0.358 1    
52:   0.888 0.112 1    
53:   0.221 0.779 1    
54:   0.650 0.350 1    
55:   0.844 0.156 1    
56:   0.177 0.823 1    
57:   0.052 0.948 1    
58:   0.035 0.965 1    
59:   0.055 0.945 1    
60:   0.111 0.889 1    
61:   0.961 0.039 1    
62:   0.036 0.964 1    
63:   0.890 0.110 1    
64:   0.375 0.625 1    
65:   0.427 0.573 1    
66:   0.818 0.182 1    
67:   0.179 0.821 1    
68:   0.047 0.953 1    
69:   0.950 0.050 1    
70:   0.040 0.960 1    
71:   0.080 0.920 1    
72:   0.128 0.872 1    
73:   0.919 0.081 1    
74:   0.814 0.186 1    
75:   0.948 0.052 1    
76:   0.124 0.876 1    
77:   0.093 0.907 1    
78:   0.900 0.100 1    
79:   0.942 0.058 1    
80:   0.040 0.960 1    
81:   0.656 0.344 1    
82:   0.832 0.168 1    
83:   0.104 0.896 1    
84:   0.307 0.693 1    
85:   0.744 0.256 1    
86:   0.227 0.773 1    
87:   0.133 0.867 1    
88:   0.162 0.838 1    
89:   0.925 0.075 1    
90:   0.116 0.884 1    
91:   0.940 0.060 1    
92:   0.183 0.817 1    
93:   0.389 0.611 1    
94:   0.748 0.252 1    
95:   0.164 0.836 1    
96:   0.783 0.217 1    
97:   0.099 0.901 1    
98:   0.652 0.348 1    
99:   0.481 0.519 1    
100:  0.950 0.050 1    
101:  0.067 0.933 1    
102:  0.471 0.529 1    
103:  0.086 0.914 1    
104:  0.948 0.052 1    
105:  0.965 0.035 1    
106:  0.322 0.678 1    
107:  0.829 0.171 1    
108:  0.968 0.032 1    
109:  0.910 0.090 1    
110:  0.349 0.651 1    
111:  0.946 0.054 1    
112:  0.812 0.188 1    
113:  0.210 0.790 1    
114:  0.762 0.238 1    
115:  0.914 0.086 1    
116:  0.881 0.119 1    
117:  0.055 0.945 1    
118:  0.880 0.120 1    
119:  0.882 0.118 1    
120:  0.231 0.769 1    
121:  0.046 0.954 1    
122:  0.220 0.780 1    
123:  0.075 0.925 1    
124:  0.063 0.937 1    
125:  0.405 0.595 1    
126:  0.110 0.890 1    
127:  0.257 0.743 1    
128:  0.929 0.071 1    
129:  0.228 0.772 1    
130:  0.188 0.812 1    
131:  0.226 0.774 1    
132:  0.394 0.606 1    
133:  0.937 0.063 1    
134:  0.130 0.870 1    
135:  0.101 0.899 1    
136:  0.722 0.278 1    
137:  0.420 0.580 1    
138:  0.854 0.146 1    
139:  0.883 0.117 1    
140:  0.047 0.953 1    
141:  0.378 0.622 1    
142:  0.923 0.077 1    
143:  0.149 0.851 1    
144:  0.135 0.865 1    
145:  0.147 0.853 1    
146:  0.110 0.890 1    
147:  0.235 0.765 1    
148:  0.051 0.949 1    
149:  0.843 0.157 1    
150:  0.499 0.501 1    
151:  0.946 0.054 1    
152:  0.039 0.961 1    
153:  0.953 0.047 1    
154:  0.341 0.659 1    
155:  0.068 0.932 1    
156:  0.330 0.670 1    
157:  0.214 0.786 1    
158:  0.357 0.643 1    
159:  0.732 0.268 1    
160:  0.898 0.102 1    
161:  0.906 0.094 1    
162:  0.069 0.931 1    
163:  0.280 0.720 1    
164:  0.899 0.101 1    
165:  0.404 0.596 1    
166:  0.809 0.191 1    
167:  0.504 0.496 1    
168:  0.512 0.488 1    
169:  0.922 0.078 1    
170:  0.599 0.401 1    
171:  0.145 0.855 1    
172:  0.950 0.050 1    
173:  0.952 0.048 1    
174:  0.502 0.498 1    
175:  0.253 0.747 1    
176:  0.728 0.272 1    
177:  0.317 0.683 1    
178:  0.897 0.103 1    
179:  0.796 0.204 1    
180:  0.786 0.214 1    
181:  0.500 0.500 1    
182:  0.906 0.094 1    
183:  0.923 0.077 1    
184:  0.579 0.421 1    
185:  0.768 0.232 1    
186:  0.756 0.244 1    
187:  0.048 0.952 1    
188:  0.933 0.067 1    
189:  0.350 0.650 1    
190:  0.277 0.723 1    
191:  0.910 0.090 1    
192:  0.514 0.486 1    
193:  0.597 0.403 1    
194:  0.098 0.902 1    
195:  0.893 0.107 1    
196:  0.759 0.241 1    
197:  0.134 0.866 1    
198:  0.925 0.075 1    
199:  0.173 0.827 1    
200:  0.887 0.113 1    
201:  0.898 0.102 1    
202:  0.102 0.898 1    
203:  0.061 0.939 1    
204:  0.286 0.714 1    
205:  0.081 0.919 1    
206:  0.058 0.942 1    
207:  0.882 0.118 1    
208:  0.923 0.077 1    
209:  0.870 0.130 1    
210:  0.189 0.811 1    
211:  0.919 0.081 1    
212:  0.938 0.062 1    
213:  0.203 0.797 1    
214:  0.038 0.962 1    
215:  0.901 0.099 1    
216:  0.923 0.077 1    
217:  0.171 0.829 1    
218:  0.138 0.862 1    
219:  0.961 0.039 1    
220:  0.272 0.728 1    
221:  0.067 0.933 1    
222:  0.390 0.610 1    
223:  0.058 0.942 1    
224:  0.550 0.450 1    
225:  0.808 0.192 1    
226:  0.732 0.268 1    
227:  0.059 0.941 1    
228:  0.139 0.861 1    
229:  0.873 0.127 1    
230:  0.608 0.392 1    
231:  0.951 0.049 1    
232:  0.721 0.279 1    
233:  0.932 0.068 1    
234:  0.928 0.072 1    
235:  0.731 0.269 1    
236:  0.078 0.922 1    
237:  0.903 0.097 1    
238:  0.083 0.917 1    
239:  0.666 0.334 1    
240:  0.205 0.795 1    
241:  0.447 0.553 1    
242:  0.828 0.172 1    
243:  0.357 0.643 1    
244:  0.068 0.932 1    
245:  0.961 0.039 1    
246:  0.705 0.295 1    
247:  0.715 0.285 1    
248:  0.769 0.231 1    
249:  0.898 0.102 1    
250:  0.690 0.310 1    
251:  0.951 0.049 1    
252:  0.158 0.842 1    
253:  0.053 0.947 1    
254:  0.241 0.759 1    
255:  0.631 0.369 1    
256:  0.050 0.950 1    
257:  0.910 0.090 1    
258:  0.929 0.071 1    
259:  0.946 0.054 1    
260:  0.220 0.780 1    
261:  0.104 0.896 1    
262:  0.127 0.873 1    
263:  0.127 0.873 1    
264:  0.057 0.943 1    
265:  0.534 0.466 1    
266:  0.540 0.460 1    
267:  0.933 0.067 1    
268:  0.870 0.130 1    
269:  0.844 0.156 1    
270:  0.845 0.155 1    
271:  0.061 0.939 1    
272:  0.150 0.850 1    
273:  0.914 0.086 1    
274:  0.870 0.130 1    
275:  0.599 0.401 1    
276:  0.480 0.520 1    
277:  0.067 0.933 1    
278:  0.573 0.427 1    
279:  0.174 0.826 1    
280:  0.196 0.804 1    
281:  0.952 0.048 1    
282:  0.043 0.957 1    
283:  0.389 0.611 1    
284:  0.687 0.313 1    
285:  0.537 0.463 1    
286:  0.301 0.699 1    
287:  0.082 0.918 1    
288:  0.114 0.886 1    
289:  0.863 0.137 1    
290:  0.068 0.932 1    
291:  0.035 0.965 1    
292:  0.672 0.328 1    
293:  0.955 0.045 1    
294:  0.098 0.902 1    
295:  0.155 0.845 1    
296:  0.059 0.941 1    
297:  0.205 0.795 1    
298:  0.942 0.058 1    
299:  0.520 0.480 1    
300:  0.927 0.073 1    
301:  0.307 0.693 1    
302:  0.912 0.088 1    
303:  0.061 0.939 1    
304:  0.727 0.273 1    
305:  0.687 0.313 1    
306:  0.629 0.371 1    
307:  0.272 0.728 1    
308:  0.701 0.299 1    
309:  0.535 0.465 1    
310:  0.954 0.046 1    
311:  0.920 0.080 1    
312:  0.911 0.089 1    
313:  0.144 0.856 1    
314:  0.859 0.141 1    
315:  0.910 0.090 1    
316:  0.923 0.077 1    
317:  0.947 0.053 1    
318:  0.881 0.119 1    
319:  0.963 0.037 1    
320:  0.897 0.103 1    
321:  0.249 0.751 1    
322:  0.818 0.182 1    
323:  0.115 0.885 1    
324:  0.919 0.081 1    
325:  0.935 0.065 1    
326:  0.108 0.892 1    
327:  0.803 0.197 1    
328:  0.098 0.902 1    
329:  0.120 0.880 1    
330:  0.073 0.927 1    
331:  0.862 0.138 1    
332:  0.069 0.931 1    
333:  0.822 0.178 1    
334:  0.938 0.062 1    
335:  0.954 0.046 1    
336:  0.150 0.850 1    
337:  0.745 0.255 1    
338:  0.110 0.890 1    
339:  0.919 0.081 1    
340:  0.096 0.904 1    
341:  0.076 0.924 1    
342:  0.112 0.888 1    
343:  0.935 0.065 1    
344:  0.484 0.516 1    
345:  0.932 0.068 1    
346:  0.898 0.102 1    
347:  0.833 0.167 1    
348:  0.858 0.142 1    
349:  0.905 0.095 1    
350:  0.895 0.105 1    
351:  0.171 0.829 1    
352:  0.065 0.935 1    
353:  0.910 0.090 1    
354:  0.716 0.284 1    
355:  0.648 0.352 1    
356:  0.907 0.093 1    
357:  0.111 0.889 1    
358:  0.810 0.190 1    
359:  0.481 0.519 1    
360:  0.127 0.873 1    
361:  0.659 0.341 1    
362:  0.095 0.905 1    
363:  0.052 0.948 1    
364:  0.404 0.596 1    
365:  0.832 0.168 1    
366:  0.597 0.403 1    
367:  0.686 0.314 1    
368:  0.314 0.686 1    
369:  0.070 0.930 1    
370:  0.689 0.311 1    
371:  0.109 0.891 1    
372:  0.097 0.903 1    
373:  0.417 0.583 1    
374:  0.864 0.136 1    
375:  0.079 0.921 1    
376:  0.883 0.117 1    
377:  0.838 0.162 1    
378:  0.890 0.110 1    
379:  0.877 0.123 1    
380:  0.470 0.530 1    
381:  0.328 0.672 1    
382:  0.162 0.838 1    
383:  0.058 0.942 1    
384:  0.718 0.282 1    
385:  0.954 0.046 1    
386:  0.105 0.895 1    
387:  0.036 0.964 1    
388:  0.358 0.642 1    
389:  0.645 0.355 1    
390:  0.102 0.898 1    
391:  0.760 0.240 1    
392:  0.233 0.767 1    
393:  0.515 0.485 1    
394:  0.917 0.083 1    
395:  0.085 0.915 1    
396:  0.362 0.638 1    
397:  0.053 0.947 1    
398:  0.489 0.511 1    
399:  0.106 0.894 1    
400:  0.118 0.882 1    
401:  0.069 0.931 1    
402:  0.910 0.090 1    
403:  0.534 0.466 1    
404:  0.837 0.163 1    
405:  0.903 0.097 1    
406:  0.133 0.867 1    
407:  0.097 0.903 1    
408:  0.842 0.158 1    
409:  0.423 0.577 1    
410:  0.046 0.954 1    
411:  0.123 0.877 1    
412:  0.806 0.194 1    
413:  0.728 0.272 1    
414:  0.525 0.475 1    
415:  0.877 0.123 1    
416:  0.921 0.079 1    
417:  0.086 0.914 1    
418:  0.237 0.763 1    
419:  0.277 0.723 1    
420:  0.101 0.899 1    
421:  0.676 0.324 1    
422:  0.525 0.475 1    
423:  0.038 0.962 1    
424:  0.909 0.091 1    
425:  0.091 0.909 1    
426:  0.624 0.376 1    
427:  0.304 0.696 1    
428:  0.081 0.919 1    
429:  0.049 0.951 1    
430:  0.903 0.097 1    
431:  0.210 0.790 1    
432:  0.933 0.067 1    
433:  0.160 0.840 1    
434:  0.923 0.077 1    
435:  0.776 0.224 1    
436:  0.237 0.763 1    
437:  0.850 0.150 1    
438:  0.904 0.096 1    
439:  0.154 0.846 1    
440:  0.911 0.089 1    
441:  0.830 0.170 1    
442:  0.430 0.570 1    
443:  0.116 0.884 1    
444:  0.088 0.912 1    
445:  0.185 0.815 1    
446:  0.940 0.060 1    
447:  0.102 0.898 1    
448:  0.834 0.166 1    
449:  0.928 0.072 1    
450:  0.933 0.067 1    
451:  0.941 0.059 1    
452:  0.090 0.910 1    
453:  0.915 0.085 1    
454:  0.881 0.119 1    
455:  0.069 0.931 1    
456:  0.903 0.097 1    
457:  0.867 0.133 1    
458:  0.065 0.935 1    
459:  0.905 0.095 1    
460:  0.044 0.956 1    
461:  0.901 0.099 1    
462:  0.922 0.078 1    
463:  0.914 0.086 1    
464:  0.085 0.915 1    
465:  0.942 0.058 1    
466:  0.073 0.927 1    
467:  0.123 0.877 1    
468:  0.155 0.845 1    
469:  0.062 0.938 1    
470:  0.886 0.114 1    
471:  0.181 0.819 1    
472:  0.165 0.835 1    
473:  0.104 0.896 1    
474:  0.049 0.951 1    
475:  0.355 0.645 1    
476:  0.946 0.054 1    
477:  0.267 0.733 1    
478:  0.886 0.114 1    
479:  0.079 0.921 1    
480:  0.162 0.838 1    
481:  0.722 0.278 1    
482:  0.895 0.105 1    
483:  0.150 0.850 1    
484:  0.065 0.935 1    
485:  0.077 0.923 1    
486:  0.916 0.084 1    
487:  0.092 0.908 1    
488:  0.088 0.912 1    
489:  0.835 0.165 1    
490:  0.746 0.254 1    
491:  0.171 0.829 1    
492:  0.086 0.914 1    
