1:    0.431 0.569 1    
661:  0.593 0.407 1    
662:  0.833 0.167 1    
663:  0.732 0.268 1    
664:  0.736 0.264 1    
665:  0.828 0.172 1    
666:  0.832 0.168 1    
667:  0.765 0.235 1    
668:  0.798 0.202 1    
           
           
1:    0.433 0.567 1    
2:    0.611 0.389 1    
3:    0.585 0.415 1    
4:    0.510 0.490 1    
5:    0.689 0.311 1    
6:    0.569 0.431 1    
7:    0.711 0.289 1    
8:    0.278 0.722 1    
9:    0.759 0.241 1    
10:   0.588 0.412 1    
11:   0.739 0.261 1    
12:   0.644 0.356 1    
13:   0.666 0.334 1    
14:   0.582 0.418 1    
15:   0.544 0.456 1    
16:   0.651 0.349 1    
17:   0.635 0.365 1    
18:   0.435 0.565 1    
19:   0.449 0.551 1    
20:   0.724 0.276 1    
21:   0.630 0.370 1    
22:   0.771 0.229 1    
23:   0.536 0.464 1    
24:   0.630 0.370 1    
25:   0.668 0.332 1    
26:   0.649 0.351 1    
27:   0.585 0.415 1    
28:   0.656 0.344 1    
29:   0.775 0.225 1    
30:   0.629 0.371 1    
31:   0.496 0.504 1    
32:   0.717 0.283 1    
33:   0.581 0.419 1    
34:   0.527 0.473 1    
35:   0.528 0.472 1    
36:   0.779 0.221 1    
37:   0.677 0.323 1    
38:   0.752 0.248 1    
39:   0.616 0.384 1    
40:   0.358 0.642 1    
41:   0.672 0.328 1    
42:   0.725 0.275 1    
43:   0.500 0.500 1    
44:   0.657 0.343 1    
45:   0.759 0.241 1    
46:   0.689 0.311 1    
47:   0.587 0.413 1    
48:   0.454 0.546 1    
49:   0.661 0.339 1    
50:   0.793 0.207 1    
51:   0.593 0.407 1    
52:   0.708 0.292 1    
53:   0.668 0.332 1    
54:   0.515 0.485 1    
55:   0.415 0.585 1    
56:   0.630 0.370 1    
57:   0.807 0.193 1    
58:   0.673 0.327 1    
59:   0.810 0.190 1    
60:   0.712 0.288 1    
61:   0.443 0.557 1    
62:   0.809 0.191 1    
63:   0.597 0.403 1    
64:   0.650 0.350 1    
65:   0.547 0.453 1    
66:   0.655 0.345 1    
67:   0.749 0.251 1    
68:   0.718 0.282 1    
69:   0.575 0.425 1    
70:   0.420 0.580 1    
71:   0.497 0.503 1    
72:   0.763 0.237 1    
73:   0.492 0.508 1    
74:   0.537 0.463 1    
75:   0.684 0.316 1    
76:   0.401 0.599 1    
77:   0.462 0.538 1    
78:   0.509 0.491 1    
79:   0.737 0.263 1    
80:   0.495 0.505 1    
81:   0.410 0.590 1    
82:   0.532 0.468 1    
83:   0.463 0.537 1    
84:   0.461 0.539 1    
85:   0.631 0.369 1    
86:   0.418 0.582 1    
87:   0.688 0.312 1    
88:   0.618 0.382 1    
89:   0.519 0.481 1    
90:   0.388 0.612 1    
91:   0.527 0.473 1    
92:   0.549 0.451 1    
93:   0.594 0.406 1    
94:   0.321 0.679 1    
95:   0.687 0.313 1    
96:   0.595 0.405 1    
97:   0.685 0.315 1    
98:   0.620 0.380 1    
99:   0.600 0.400 1    
100:  0.543 0.457 1    
101:  0.421 0.579 1    
102:  0.724 0.276 1    
103:  0.325 0.675 1    
104:  0.620 0.380 1    
105:  0.580 0.420 1    
106:  0.478 0.522 1    
107:  0.551 0.449 1    
108:  0.592 0.408 1    
109:  0.583 0.417 1    
110:  0.599 0.401 1    
111:  0.519 0.481 1    
112:  0.512 0.488 1    
113:  0.708 0.292 1    
114:  0.461 0.539 1    
115:  0.574 0.426 1    
116:  0.668 0.332 1    
117:  0.555 0.445 1    
118:  0.518 0.482 1    
119:  0.447 0.553 1    
120:  0.381 0.619 1    
121:  0.496 0.504 1    
122:  0.554 0.446 1    
123:  0.673 0.327 1    
124:  0.678 0.322 1    
125:  0.393 0.607 1    
126:  0.698 0.302 1    
127:  0.606 0.394 1    
128:  0.630 0.370 1    
129:  0.321 0.679 1    
130:  0.430 0.570 1    
131:  0.607 0.393 1    
132:  0.625 0.375 1    
133:  0.648 0.352 1    
134:  0.568 0.432 1    
135:  0.263 0.737 1    
136:  0.563 0.437 1    
137:  0.350 0.650 1    
138:  0.658 0.342 1    
139:  0.516 0.484 1    
140:  0.536 0.464 1    
141:  0.482 0.518 1    
142:  0.415 0.585 1    
143:  0.518 0.482 1    
144:  0.687 0.313 1    
145:  0.750 0.250 1    
146:  0.461 0.539 1    
147:  0.703 0.297 1    
148:  0.635 0.365 1    
149:  0.465 0.535 1    
150:  0.385 0.615 1    
151:  0.505 0.495 1    
152:  0.519 0.481 1    
153:  0.495 0.505 1    
154:  0.619 0.381 1    
155:  0.523 0.477 1    
156:  0.580 0.420 1    
157:  0.633 0.367 1    
158:  0.372 0.628 1    
159:  0.639 0.361 1    
160:  0.618 0.382 1    
161:  0.387 0.613 1    
162:  0.605 0.395 1    
163:  0.517 0.483 1    
164:  0.524 0.476 1    
165:  0.667 0.333 1    
166:  0.503 0.497 1    
167:  0.604 0.396 1    
168:  0.455 0.545 1    
169:  0.492 0.508 1    
170:  0.657 0.343 1    
171:  0.642 0.358 1    
172:  0.648 0.352 1    
173:  0.510 0.490 1    
174:  0.576 0.424 1    
175:  0.564 0.436 1    
176:  0.480 0.520 1    
177:  0.488 0.512 1    
178:  0.612 0.388 1    
179:  0.629 0.371 1    
180:  0.775 0.225 1    
181:  0.507 0.493 1    
182:  0.341 0.659 1    
183:  0.391 0.609 1    
184:  0.396 0.604 1    
185:  0.477 0.523 1    
186:  0.500 0.500 1    
187:  0.517 0.483 1    
188:  0.533 0.467 1    
189:  0.662 0.338 1    
190:  0.420 0.580 1    
191:  0.630 0.370 1    
192:  0.253 0.747 1    
193:  0.285 0.715 1    
194:  0.361 0.639 1    
195:  0.428 0.572 1    
196:  0.690 0.310 1    
197:  0.532 0.468 1    
198:  0.654 0.346 1    
199:  0.513 0.487 1    
200:  0.492 0.508 1    
201:  0.432 0.568 1    
202:  0.799 0.201 1    
203:  0.396 0.604 1    
204:  0.633 0.367 1    
205:  0.709 0.291 1    
206:  0.638 0.362 1    
207:  0.579 0.421 1    
208:  0.702 0.298 1    
209:  0.381 0.619 1    
210:  0.663 0.337 1    
211:  0.568 0.432 1    
212:  0.424 0.576 1    
213:  0.475 0.525 1    
214:  0.527 0.473 1    
215:  0.492 0.508 1    
216:  0.549 0.451 1    
217:  0.525 0.475 1    
218:  0.601 0.399 1    
219:  0.722 0.278 1    
220:  0.437 0.563 1    
221:  0.607 0.393 1    
222:  0.470 0.530 1    
223:  0.338 0.662 1    
224:  0.590 0.410 1    
225:  0.658 0.342 1    
226:  0.677 0.323 1    
227:  0.338 0.662 1    
228:  0.512 0.488 1    
229:  0.703 0.297 1    
230:  0.441 0.559 1    
231:  0.744 0.256 1    
232:  0.646 0.354 1    
233:  0.578 0.422 1    
234:  0.604 0.396 1    
235:  0.735 0.265 1    
236:  0.679 0.321 1    
237:  0.644 0.356 1    
238:  0.508 0.492 1    
239:  0.846 0.154 1    
240:  0.352 0.648 1    
241:  0.639 0.361 1    
242:  0.535 0.465 1    
243:  0.692 0.308 1    
244:  0.565 0.435 1    
245:  0.689 0.311 1    
246:  0.795 0.205 1    
247:  0.501 0.499 1    
248:  0.533 0.467 1    
249:  0.326 0.674 1    
250:  0.551 0.449 1    
251:  0.436 0.564 1    
252:  0.751 0.249 1    
253:  0.378 0.622 1    
254:  0.198 0.802 1    
255:  0.519 0.481 1    
256:  0.447 0.553 1    
257:  0.433 0.567 1    
258:  0.575 0.425 1    
259:  0.624 0.376 1    
260:  0.788 0.212 1    
261:  0.618 0.382 1    
262:  0.630 0.370 1    
263:  0.515 0.485 1    
264:  0.710 0.290 1    
265:  0.447 0.553 1    
266:  0.636 0.364 1    
267:  0.612 0.388 1    
268:  0.575 0.425 1    
269:  0.555 0.445 1    
270:  0.235 0.765 1    
271:  0.495 0.505 1    
272:  0.595 0.405 1    
273:  0.747 0.253 1    
274:  0.758 0.242 1    
275:  0.564 0.436 1    
276:  0.598 0.402 1    
277:  0.464 0.536 1    
278:  0.466 0.534 1    
279:  0.766 0.234 1    
280:  0.696 0.304 1    
281:  0.376 0.624 1    
282:  0.673 0.327 1    
283:  0.703 0.297 1    
284:  0.577 0.423 1    
285:  0.577 0.423 1    
286:  0.383 0.617 1    
287:  0.651 0.349 1    
288:  0.675 0.325 1    
289:  0.558 0.442 1    
290:  0.694 0.306 1    
291:  0.503 0.497 1    
292:  0.381 0.619 1    
293:  0.608 0.392 1    
294:  0.596 0.404 1    
295:  0.525 0.475 1    
296:  0.385 0.615 1    
297:  0.630 0.370 1    
298:  0.747 0.253 1    
299:  0.546 0.454 1    
300:  0.456 0.544 1    
301:  0.410 0.590 1    
302:  0.523 0.477 1    
303:  0.618 0.382 1    
304:  0.638 0.362 1    
305:  0.647 0.353 1    
306:  0.450 0.550 1    
307:  0.701 0.299 1    
308:  0.603 0.397 1    
309:  0.608 0.392 1    
310:  0.350 0.650 1    
311:  0.669 0.331 1    
312:  0.554 0.446 1    
313:  0.702 0.298 1    
314:  0.673 0.327 1    
315:  0.648 0.352 1    
316:  0.373 0.627 1    
317:  0.605 0.395 1    
318:  0.642 0.358 1    
319:  0.600 0.400 1    
320:  0.638 0.362 1    
321:  0.346 0.654 1    
322:  0.567 0.433 1    
323:  0.607 0.393 1    
324:  0.511 0.489 1    
325:  0.706 0.294 1    
326:  0.609 0.391 1    
327:  0.311 0.689 1    
328:  0.784 0.216 1    
329:  0.609 0.391 1    
330:  0.484 0.516 1    
331:  0.582 0.418 1    
332:  0.703 0.297 1    
333:  0.627 0.373 1    
334:  0.547 0.453 1    
335:  0.365 0.635 1    
336:  0.472 0.528 1    
337:  0.608 0.392 1    
338:  0.720 0.280 1    
339:  0.375 0.625 1    
340:  0.328 0.672 1    
341:  0.489 0.511 1    
342:  0.639 0.361 1    
343:  0.577 0.423 1    
344:  0.496 0.504 1    
345:  0.665 0.335 1    
346:  0.711 0.289 1    
347:  0.518 0.482 1    
348:  0.583 0.417 1    
349:  0.520 0.480 1    
350:  0.445 0.555 1    
351:  0.599 0.401 1    
352:  0.752 0.248 1    
353:  0.217 0.783 1    
354:  0.681 0.319 1    
355:  0.623 0.377 1    
356:  0.533 0.467 1    
357:  0.482 0.518 1    
358:  0.638 0.362 1    
359:  0.496 0.504 1    
360:  0.469 0.531 1    
361:  0.616 0.384 1    
362:  0.332 0.668 1    
363:  0.397 0.603 1    
364:  0.466 0.534 1    
365:  0.361 0.639 1    
366:  0.552 0.448 1    
367:  0.243 0.757 1    
368:  0.596 0.404 1    
369:  0.676 0.324 1    
370:  0.469 0.531 1    
371:  0.489 0.511 1    
372:  0.640 0.360 1    
373:  0.444 0.556 1    
374:  0.563 0.437 1    
375:  0.498 0.502 1    
376:  0.409 0.591 1    
377:  0.540 0.460 1    
378:  0.596 0.404 1    
379:  0.561 0.439 1    
380:  0.411 0.589 1    
381:  0.636 0.364 1    
382:  0.703 0.297 1    
383:  0.584 0.416 1    
384:  0.779 0.221 1    
385:  0.403 0.597 1    
386:  0.642 0.358 1    
387:  0.415 0.585 1    
388:  0.222 0.778 1    
389:  0.297 0.703 1    
390:  0.607 0.393 1    
391:  0.581 0.419 1    
392:  0.461 0.539 1    
393:  0.725 0.275 1    
394:  0.460 0.540 1    
395:  0.432 0.568 1    
396:  0.446 0.554 1    
397:  0.328 0.672 1    
398:  0.709 0.291 1    
399:  0.735 0.265 1    
400:  0.493 0.507 1    
401:  0.381 0.619 1    
402:  0.469 0.531 1    
403:  0.329 0.671 1    
404:  0.620 0.380 1    
405:  0.601 0.399 1    
406:  0.274 0.726 1    
407:  0.363 0.637 1    
408:  0.736 0.264 1    
409:  0.507 0.493 1    
410:  0.420 0.580 1    
411:  0.679 0.321 1    
412:  0.494 0.506 1    
413:  0.764 0.236 1    
414:  0.361 0.639 1    
415:  0.506 0.494 1    
416:  0.704 0.296 1    
417:  0.394 0.606 1    
418:  0.721 0.279 1    
419:  0.480 0.520 1    
420:  0.342 0.658 1    
421:  0.588 0.412 1    
422:  0.749 0.251 1    
423:  0.628 0.372 1    
424:  0.408 0.592 1    
425:  0.392 0.608 1    
426:  0.500 0.500 1    
427:  0.688 0.312 1    
428:  0.401 0.599 1    
429:  0.325 0.675 1    
430:  0.592 0.408 1    
431:  0.665 0.335 1    
432:  0.715 0.285 1    
433:  0.754 0.246 1    
434:  0.599 0.401 1    
435:  0.480 0.520 1    
436:  0.556 0.444 1    
437:  0.653 0.347 1    
438:  0.596 0.404 1    
439:  0.364 0.636 1    
440:  0.768 0.232 1    
441:  0.395 0.605 1    
442:  0.348 0.652 1    
443:  0.669 0.331 1    
444:  0.772 0.228 1    
445:  0.595 0.405 1    
446:  0.627 0.373 1    
447:  0.391 0.609 1    
448:  0.552 0.448 1    
449:  0.696 0.304 1    
450:  0.425 0.575 1    
451:  0.342 0.658 1    
452:  0.714 0.286 1    
453:  0.439 0.561 1    
454:  0.518 0.482 1    
455:  0.630 0.370 1    
456:  0.561 0.439 1    
457:  0.729 0.271 1    
458:  0.666 0.334 1    
459:  0.400 0.600 1    
460:  0.281 0.719 1    
461:  0.568 0.432 1    
462:  0.609 0.391 1    
463:  0.726 0.274 1    
464:  0.674 0.326 1    
465:  0.508 0.492 1    
466:  0.378 0.622 1    
467:  0.664 0.336 1    
468:  0.614 0.386 1    
469:  0.724 0.276 1    
470:  0.448 0.552 1    
471:  0.441 0.559 1    
472:  0.529 0.471 1    
473:  0.676 0.324 1    
474:  0.581 0.419 1    
475:  0.806 0.194 1    
476:  0.372 0.628 1    
477:  0.487 0.513 1    
478:  0.585 0.415 1    
479:  0.531 0.469 1    
480:  0.441 0.559 1    
481:  0.434 0.566 1    
482:  0.404 0.596 1    
483:  0.650 0.350 1    
484:  0.422 0.578 1    
485:  0.416 0.584 1    
486:  0.505 0.495 1    
487:  0.541 0.459 1    
488:  0.364 0.636 1    
489:  0.593 0.407 1    
490:  0.442 0.558 1    
491:  0.545 0.455 1    
492:  0.378 0.622 1    
493:  0.719 0.281 1    
494:  0.641 0.359 1    
495:  0.491 0.509 1    
496:  0.425 0.575 1    
497:  0.600 0.400 1    
498:  0.715 0.285 1    
499:  0.379 0.621 1    
500:  0.670 0.330 1    
501:  0.459 0.541 1    
502:  0.663 0.337 1    
503:  0.634 0.366 1    
504:  0.823 0.177 1    
505:  0.274 0.726 1    
506:  0.295 0.705 1    
507:  0.419 0.581 1    
508:  0.647 0.353 1    
509:  0.357 0.643 1    
510:  0.561 0.439 1    
511:  0.574 0.426 1    
512:  0.379 0.621 1    
513:  0.626 0.374 1    
514:  0.415 0.585 1    
515:  0.445 0.555 1    
516:  0.375 0.625 1    
517:  0.691 0.309 1    
518:  0.468 0.532 1    
519:  0.796 0.204 1    
520:  0.627 0.373 1    
521:  0.556 0.444 1    
522:  0.326 0.674 1    
523:  0.725 0.275 1    
524:  0.496 0.504 1    
525:  0.362 0.638 1    
526:  0.736 0.264 1    
527:  0.394 0.606 1    
528:  0.400 0.600 1    
529:  0.519 0.481 1    
530:  0.433 0.567 1    
531:  0.561 0.439 1    
532:  0.581 0.419 1    
533:  0.569 0.431 1    
534:  0.618 0.382 1    
535:  0.513 0.487 1    
536:  0.507 0.493 1    
537:  0.355 0.645 1    
538:  0.272 0.728 1    
539:  0.430 0.570 1    
540:  0.636 0.364 1    
541:  0.713 0.287 1    
542:  0.670 0.330 1    
543:  0.770 0.230 1    
544:  0.629 0.371 1    
545:  0.594 0.406 1    
546:  0.794 0.206 1    
547:  0.553 0.447 1    
548:  0.739 0.261 1    
549:  0.659 0.341 1    
550:  0.749 0.251 1    
551:  0.657 0.343 1    
552:  0.588 0.412 1    
553:  0.599 0.401 1    
554:  0.663 0.337 1    
555:  0.509 0.491 1    
556:  0.544 0.456 1    
557:  0.444 0.556 1    
558:  0.325 0.675 1    
559:  0.195 0.805 1    
560:  0.499 0.501 1    
561:  0.206 0.794 1    
562:  0.389 0.611 1    
563:  0.206 0.794 1    
564:  0.382 0.618 1    
565:  0.227 0.773 1    
566:  0.386 0.614 1    
567:  0.379 0.621 1    
568:  0.557 0.443 1    
569:  0.312 0.688 1    
570:  0.450 0.550 1    
571:  0.286 0.714 1    
572:  0.327 0.673 1    
573:  0.228 0.772 1    
574:  0.324 0.676 1    
575:  0.292 0.708 1    
576:  0.324 0.676 1    
577:  0.268 0.732 1    
578:  0.324 0.676 1    
579:  0.288 0.712 1    
580:  0.213 0.787 1    
581:  0.426 0.574 1    
582:  0.259 0.741 1    
583:  0.182 0.818 1    
584:  0.239 0.761 1    
585:  0.239 0.761 1    
586:  0.323 0.677 1    
587:  0.358 0.642 1    
588:  0.403 0.597 1    
589:  0.398 0.602 1    
590:  0.190 0.810 1    
591:  0.319 0.681 1    
592:  0.295 0.705 1    
593:  0.294 0.706 1    
594:  0.201 0.799 1    
595:  0.196 0.804 1    
596:  0.300 0.700 1    
597:  0.245 0.755 1    
598:  0.169 0.831 1    
599:  0.235 0.765 1    
600:  0.432 0.568 1    
601:  0.235 0.765 1    
602:  0.153 0.847 1    
603:  0.294 0.706 1    
604:  0.202 0.798 1    
605:  0.218 0.782 1    
606:  0.374 0.626 1    
607:  0.335 0.665 1    
608:  0.228 0.772 1    
609:  0.343 0.657 1    
610:  0.194 0.806 1    
611:  0.344 0.656 1    
612:  0.187 0.813 1    
613:  0.384 0.616 1    
614:  0.246 0.754 1    
615:  0.257 0.743 1    
616:  0.216 0.784 1    
617:  0.341 0.659 1    
618:  0.214 0.786 1    
619:  0.184 0.816 1    
620:  0.143 0.857 1    
621:  0.241 0.759 1    
622:  0.232 0.768 1    
623:  0.225 0.775 1    
624:  0.259 0.741 1    
625:  0.241 0.759 1    
626:  0.153 0.847 1    
627:  0.178 0.822 1    
628:  0.197 0.803 1    
629:  0.182 0.818 1    
630:  0.237 0.763 1    
631:  0.189 0.811 1    
632:  0.283 0.717 1    
633:  0.172 0.828 1    
634:  0.311 0.689 1    
635:  0.305 0.695 1    
636:  0.188 0.812 1    
637:  0.173 0.827 1    
638:  0.284 0.716 1    
639:  0.168 0.832 1    
640:  0.208 0.792 1    
641:  0.206 0.794 1    
642:  0.237 0.763 1    
643:  0.227 0.773 1    
644:  0.263 0.737 1    
645:  0.223 0.777 1    
646:  0.232 0.768 1    
647:  0.462 0.538 1    
648:  0.331 0.669 1    
649:  0.196 0.804 1    
650:  0.205 0.795 1    
651:  0.224 0.776 1    
652:  0.262 0.738 1    
653:  0.302 0.698 1    
654:  0.212 0.788 1    
655:  0.233 0.767 1    
656:  0.152 0.848 1    
657:  0.170 0.830 1    
658:  0.226 0.774 1    
659:  0.323 0.677 1    
660:  0.162 0.838 1    
661:  0.405 0.595 1    
662:  0.174 0.826 1    
663:  0.268 0.732 1    
664:  0.264 0.736 1    
665:  0.176 0.824 1    
666:  0.168 0.832 1    
667:  0.240 0.760 1    
668:  0.204 0.796 1    
           
           
1:    0.570 0.430 1    
2:    0.385 0.615 1    
3:    0.408 0.592 1    
4:    0.482 0.518 1    
5:    0.301 0.699 1    
6:    0.427 0.573 1    
7:    0.286 0.714 1    
8:    0.726 0.274 1    
9:    0.238 0.762 1    
10:   0.410 0.590 1    
11:   0.259 0.741 1    
12:   0.350 0.650 1    
13:   0.333 0.667 1    
14:   0.412 0.588 1    
15:   0.456 0.544 1    
16:   0.348 0.652 1    
17:   0.359 0.641 1    
18:   0.569 0.431 1    
19:   0.550 0.450 1    
20:   0.273 0.727 1    
21:   0.365 0.635 1    
22:   0.225 0.775 1    
23:   0.463 0.537 1    
24:   0.366 0.634 1    
25:   0.328 0.672 1    
26:   0.344 0.656 1    
27:   0.412 0.588 1    
28:   0.345 0.655 1    
29:   0.220 0.780 1    
30:   0.369 0.631 1    
31:   0.503 0.497 1    
32:   0.279 0.721 1    
33:   0.422 0.578 1    
34:   0.471 0.529 1    
35:   0.473 0.527 1    
36:   0.220 0.780 1    
37:   0.313 0.687 1    
38:   0.242 0.758 1    
39:   0.379 0.621 1    
40:   0.640 0.360 1    
41:   0.323 0.677 1    
42:   0.272 0.728 1    
43:   0.498 0.502 1    
44:   0.340 0.660 1    
45:   0.239 0.761 1    
46:   0.310 0.690 1    
47:   0.409 0.591 1    
48:   0.546 0.454 1    
49:   0.337 0.663 1    
50:   0.205 0.795 1    
51:   0.405 0.595 1    
52:   0.287 0.713 1    
53:   0.330 0.670 1    
54:   0.478 0.522 1    
55:   0.586 0.414 1    
56:   0.367 0.633 1    
57:   0.186 0.814 1    
58:   0.323 0.677 1    
59:   0.188 0.812 1    
60:   0.278 0.722 1    
61:   0.551 0.449 1    
62:   0.186 0.814 1    
63:   0.398 0.602 1    
64:   0.346 0.654 1    
65:   0.446 0.554 1    
66:   0.341 0.659 1    
67:   0.249 0.751 1    
68:   0.279 0.721 1    
69:   0.424 0.576 1    
70:   0.575 0.425 1    
71:   0.501 0.499 1    
72:   0.234 0.766 1    
73:   0.508 0.492 1    
74:   0.465 0.535 1    
75:   0.312 0.688 1    
76:   0.605 0.395 1    
77:   0.539 0.461 1    
78:   0.495 0.505 1    
79:   0.256 0.744 1    
80:   0.505 0.495 1    
81:   0.591 0.409 1    
82:   0.472 0.528 1    
83:   0.539 0.461 1    
84:   0.540 0.460 1    
85:   0.366 0.634 1    
86:   0.585 0.415 1    
87:   0.310 0.690 1    
88:   0.386 0.614 1    
89:   0.478 0.522 1    
90:   0.615 0.385 1    
91:   0.476 0.524 1    
92:   0.450 0.550 1    
93:   0.401 0.599 1    
94:   0.680 0.320 1    
95:   0.314 0.686 1    
96:   0.405 0.595 1    
97:   0.312 0.688 1    
98:   0.378 0.622 1    
99:   0.396 0.604 1    
100:  0.452 0.548 1    
101:  0.586 0.414 1    
102:  0.269 0.731 1    
103:  0.674 0.326 1    
104:  0.377 0.623 1    
105:  0.418 0.582 1    
106:  0.523 0.477 1    
107:  0.452 0.548 1    
108:  0.412 0.588 1    
109:  0.414 0.586 1    
110:  0.402 0.598 1    
111:  0.477 0.523 1    
112:  0.487 0.513 1    
113:  0.284 0.716 1    
114:  0.543 0.457 1    
115:  0.427 0.573 1    
116:  0.326 0.674 1    
117:  0.441 0.559 1    
118:  0.484 0.516 1    
119:  0.553 0.447 1    
120:  0.621 0.379 1    
121:  0.504 0.496 1    
122:  0.449 0.551 1    
123:  0.324 0.676 1    
124:  0.322 0.678 1    
125:  0.613 0.387 1    
126:  0.297 0.703 1    
127:  0.392 0.608 1    
128:  0.371 0.629 1    
129:  0.682 0.318 1    
130:  0.568 0.432 1    
131:  0.388 0.612 1    
132:  0.377 0.623 1    
133:  0.350 0.650 1    
134:  0.430 0.570 1    
135:  0.740 0.260 1    
136:  0.437 0.563 1    
137:  0.653 0.347 1    
138:  0.341 0.659 1    
139:  0.487 0.513 1    
140:  0.461 0.539 1    
141:  0.514 0.486 1    
142:  0.586 0.414 1    
143:  0.480 0.520 1    
144:  0.311 0.689 1    
145:  0.246 0.754 1    
146:  0.539 0.461 1    
147:  0.295 0.705 1    
148:  0.362 0.638 1    
149:  0.533 0.467 1    
150:  0.620 0.380 1    
151:  0.497 0.503 1    
152:  0.483 0.517 1    
153:  0.510 0.490 1    
154:  0.378 0.622 1    
155:  0.477 0.523 1    
156:  0.417 0.583 1    
157:  0.361 0.639 1    
158:  0.630 0.370 1    
159:  0.358 0.642 1    
160:  0.383 0.617 1    
161:  0.618 0.382 1    
162:  0.392 0.608 1    
163:  0.480 0.520 1    
164:  0.476 0.524 1    
165:  0.326 0.674 1    
166:  0.495 0.505 1    
167:  0.393 0.607 1    
168:  0.545 0.455 1    
169:  0.506 0.494 1    
170:  0.342 0.658 1    
171:  0.354 0.646 1    
172:  0.350 0.650 1    
173:  0.491 0.509 1    
174:  0.423 0.577 1    
175:  0.435 0.565 1    
176:  0.520 0.480 1    
177:  0.509 0.491 1    
178:  0.384 0.616 1    
179:  0.369 0.631 1    
180:  0.224 0.776 1    
181:  0.491 0.509 1    
182:  0.660 0.340 1    
183:  0.605 0.395 1    
184:  0.603 0.397 1    
185:  0.520 0.480 1    
186:  0.499 0.501 1    
187:  0.486 0.514 1    
188:  0.471 0.529 1    
189:  0.336 0.664 1    
190:  0.584 0.416 1    
191:  0.365 0.635 1    
192:  0.747 0.253 1    
193:  0.717 0.283 1    
194:  0.638 0.362 1    
195:  0.572 0.428 1    
196:  0.305 0.695 1    
197:  0.468 0.532 1    
198:  0.349 0.651 1    
199:  0.486 0.514 1    
200:  0.510 0.490 1    
201:  0.568 0.432 1    
202:  0.201 0.799 1    
203:  0.610 0.390 1    
204:  0.366 0.634 1    
205:  0.287 0.713 1    
206:  0.353 0.647 1    
207:  0.416 0.584 1    
208:  0.293 0.707 1    
209:  0.619 0.381 1    
210:  0.331 0.669 1    
211:  0.432 0.568 1    
212:  0.574 0.426 1    
213:  0.521 0.479 1    
214:  0.468 0.532 1    
215:  0.507 0.493 1    
216:  0.446 0.554 1    
217:  0.472 0.528 1    
218:  0.395 0.605 1    
219:  0.272 0.728 1    
220:  0.567 0.433 1    
221:  0.387 0.613 1    
222:  0.530 0.470 1    
223:  0.662 0.338 1    
224:  0.402 0.598 1    
225:  0.340 0.660 1    
226:  0.319 0.681 1    
227:  0.666 0.334 1    
228:  0.484 0.516 1    
229:  0.291 0.709 1    
230:  0.563 0.437 1    
231:  0.253 0.747 1    
232:  0.350 0.650 1    
233:  0.420 0.580 1    
234:  0.394 0.606 1    
235:  0.267 0.733 1    
236:  0.316 0.684 1    
237:  0.353 0.647 1    
238:  0.491 0.509 1    
239:  0.151 0.849 1    
240:  0.646 0.354 1    
241:  0.359 0.641 1    
242:  0.462 0.538 1    
243:  0.307 0.693 1    
244:  0.430 0.570 1    
245:  0.304 0.696 1    
246:  0.203 0.797 1    
247:  0.497 0.503 1    
248:  0.462 0.538 1    
249:  0.676 0.324 1    
250:  0.456 0.544 1    
251:  0.571 0.429 1    
252:  0.244 0.756 1    
253:  0.622 0.378 1    
254:  0.804 0.196 1    
255:  0.478 0.522 1    
256:  0.556 0.444 1    
257:  0.565 0.435 1    
258:  0.421 0.579 1    
259:  0.376 0.624 1    
260:  0.210 0.790 1    
261:  0.382 0.618 1    
262:  0.366 0.634 1    
263:  0.488 0.512 1    
264:  0.289 0.711 1    
265:  0.556 0.444 1    
266:  0.363 0.637 1    
267:  0.381 0.619 1    
268:  0.424 0.576 1    
269:  0.444 0.556 1    
270:  0.765 0.235 1    
271:  0.509 0.491 1    
272:  0.399 0.601 1    
273:  0.252 0.748 1    
274:  0.240 0.760 1    
275:  0.440 0.560 1    
276:  0.403 0.597 1    
277:  0.535 0.465 1    
278:  0.532 0.468 1    
279:  0.231 0.769 1    
280:  0.302 0.698 1    
281:  0.621 0.379 1    
282:  0.324 0.676 1    
283:  0.295 0.705 1    
284:  0.422 0.578 1    
285:  0.423 0.577 1    
286:  0.616 0.384 1    
287:  0.343 0.657 1    
288:  0.320 0.680 1    
289:  0.442 0.558 1    
290:  0.301 0.699 1    
291:  0.498 0.502 1    
292:  0.620 0.380 1    
293:  0.384 0.616 1    
294:  0.401 0.599 1    
295:  0.474 0.526 1    
296:  0.617 0.383 1    
297:  0.373 0.627 1    
298:  0.250 0.750 1    
299:  0.454 0.546 1    
300:  0.543 0.457 1    
301:  0.590 0.410 1    
302:  0.474 0.526 1    
303:  0.377 0.623 1    
304:  0.358 0.642 1    
305:  0.348 0.652 1    
306:  0.551 0.449 1    
307:  0.297 0.703 1    
308:  0.392 0.608 1    
309:  0.387 0.613 1    
310:  0.651 0.349 1    
311:  0.327 0.673 1    
312:  0.440 0.560 1    
313:  0.295 0.705 1    
314:  0.328 0.672 1    
315:  0.351 0.649 1    
316:  0.632 0.368 1    
317:  0.394 0.606 1    
318:  0.353 0.647 1    
319:  0.398 0.602 1    
320:  0.359 0.641 1    
321:  0.657 0.343 1    
322:  0.431 0.569 1    
